Joined,Contract Valid Until,ID
1-Jul-14,2021,4857
23-Jul-18,2019,4858
1-Jul-18,2019,4859
29-Jan-18,2021,4860
30-Jan-15,2019,4861
21-Mar-14,2019,4862
6-Jul-16,2023,4863
23-Jul-18,2019,4864
8-Aug-18,2018,4865
1-Jul-14,2021,4866
3-Jan-18,2020,4867
31-Jan-17,2019,4868
1-Jan-18,2023,4869
1-Jul-16,2019,4870
27-Jan-18,2021,4871
14-Jul-17,2020,4872
3-Jan-18,2019,4873
5-Jan-18,2019,4874
19-Jan-15,2021,4875
,,4876
15-Jan-18,2021,4877
1-Jul-14,2021,4878
1-Jul-17,2022,4879
11-Jul-18,2020,4880
1-Jul-15,2019,4881
28-Aug-16,2019,4882
13-Jul-17,2019,4883
1-Feb-18,2020,4884
11-Jun-14,2020,4885
17-Aug-16,2019,4886
1-Jul-18,2021,4887
,30-Jun-19,4888
17-Jul-17,2020,4889
21-Aug-17,2019,4890
1-Jan-18,2021,4891
3-Jul-18,2022,4892
7-Sep-18,2021,4893
1-Jan-18,2019,4894
21-Dec-16,2022,4895
13-Jun-18,2023,4896
6-Jul-13,2022,4897
7-Aug-18,2022,4898
31-Jul-18,2021,4899
1-Jul-17,2020,4900
1-Feb-16,2020,4901
23-Jul-16,2019,4902
22-Aug-16,2021,4903
27-Jul-17,2020,4904
15-Jan-16,2020,4905
12-Jul-17,2020,4906
28-Jun-17,2021,4907
1-Jul-18,2023,4908
1-Jul-17,2020,4909
11-Jul-12,2019,4910
1-Jan-10,2023,4911
30-Aug-16,2021,4912
3-Jul-18,2020,4913
1-Jun-15,2019,4914
13-Aug-15,2019,4915
15-Jul-13,2020,4916
6-Jun-18,2020,4917
18-Jan-16,2019,4918
1-Jul-17,2020,4919
1-May-12,2020,4920
1-Aug-17,2019,4921
1-Jan-18,2021,4922
6-Aug-18,2019,4923
3-Jul-18,2023,4924
1-Jul-18,2021,4925
,30-Jun-19,4926
1-Jan-11,2021,4927
4-Jul-16,2021,4928
4-Aug-16,2020,4929
21-Nov-16,2022,4930
23-Aug-17,2020,4931
10-Jul-15,2019,4932
31-Jan-17,2019,4933
1-Jul-12,2022,4934
22-Jul-16,2020,4935
3-Feb-15,2019,4936
14-Jan-16,2018,4937
21-Jul-18,2020,4938
1-Jan-11,2018,4939
13-Oct-14,2023,4940
22-Aug-18,2020,4941
9-Jul-17,2020,4942
1-Jan-12,2022,4943
1-Jul-17,2021,4944
,,4945
,30-Jun-19,4946
5-Jan-18,2021,4947
7-Feb-18,2019,4948
10-Jun-18,2019,4949
14-Jun-16,2019,4950
1-Jul-17,2020,4951
9-Aug-18,2020,4952
1-Jul-17,2020,4953
1-Jul-17,2020,4954
5-Jul-17,2020,4955
11-Jul-17,2019,4956
3-Aug-18,2023,4957
1-Jul-17,2020,4958
12-Feb-18,2020,4959
28-Jul-13,2019,4960
6-Jul-17,2019,4961
1-Jul-10,2020,4962
,30-Jun-19,4963
6-Jan-18,2022,4964
1-Jan-12,2019,4965
14-Aug-14,2020,4966
15-Jul-17,2020,4967
30-Jan-18,2023,4968
11-Jul-14,2020,4969
,30-Jun-19,4970
9-Aug-18,2021,4971
7-Aug-17,2019,4972
12-Dec-16,2018,4973
18-Aug-17,2022,4974
1-Jan-15,2019,4975
9-Jul-17,2020,4976
30-Jul-10,2019,4977
3-Feb-17,2019,4978
,30-Jun-19,4979
6-Jan-17,2023,4980
19-Jul-17,2020,4981
23-Jul-18,2019,4982
1-Jan-17,2019,4983
17-Jun-14,2019,4984
4-Feb-15,2020,4985
1-Jul-18,2023,4986
5-Jan-18,2021,4987
1-Jan-18,2021,4988
31-Aug-17,2021,4989
15-Jan-18,2019,4990
,,4991
,30-Jun-19,4992
1-Jan-13,2020,4993
1-Jul-13,2020,4994
1-Jun-12,2022,4995
23-Aug-17,2020,4996
12-Jun-17,2019,4997
1-Jan-10,2021,4998
1-Jul-17,2021,4999
1-Jul-18,2019,5000
27-Jul-14,2020,5001
1-Jul-17,2019,5002
31-Jul-15,2019,5003
5-Jan-18,2019,5004
29-Aug-18,2021,5005
7-Jul-16,2019,5006
1-Jan-18,2022,5007
1-Jul-12,2023,5008
21-Dec-15,2023,5009
6-Jan-17,2021,5010
29-Jan-14,2022,5011
,30-Jun-19,5012
11-Aug-16,2018,5013
13-Jul-18,2022,5014
,30-Jun-19,5015
25-Jan-17,2022,5016
23-Jul-18,2022,5017
,,5018
31-Aug-12,2019,5019
1-Jan-18,2021,5020
22-Jan-18,2022,5021
1-Jan-12,2021,5022
25-Aug-15,2019,5023
1-Jul-18,2020,5024
1-Jul-12,2019,5025
8-Feb-17,2020,5026
1-Jan-18,2021,5027
9-Oct-18,2019,5028
20-Aug-16,2020,5029
8-Jun-17,2019,5030
14-Jul-15,2020,5031
13-Jun-17,2019,5032
17-Jul-14,2020,5033
16-Aug-14,2019,5034
19-Aug-16,2019,5035
29-May-18,2019,5036
23-Jan-18,2019,5037
,30-Jun-19,5038
31-Aug-15,2019,5039
1-Jul-16,2019,5040
18-Dec-14,2018,5041
31-Jan-17,2021,5042
,30-Jun-19,5043
5-Jan-17,2021,5044
11-Jul-17,2022,5045
,30-Jun-19,5046
1-Jan-18,2021,5047
7-Jul-16,2019,5048
24-Aug-17,2019,5049
19-Jul-16,2020,5050
,,5051
1-Jan-18,2021,5052
,31-Dec-18,5053
12-Jan-18,2018,5054
17-Aug-18,2020,5055
1-Jan-18,2021,5056
1-Jul-17,2022,5057
17-Aug-18,2019,5058
1-Jul-18,2019,5059
1-Jul-14,2020,5060
,,5061
24-Jul-18,2019,5062
7-Aug-17,2019,5063
1-Jul-18,2021,5064
4-Jul-17,2021,5065
9-Aug-18,2019,5066
19-Jul-17,2019,5067
9-Jan-18,2020,5068
20-Jul-18,2022,5069
19-Feb-14,2022,5070
19-Jul-18,2022,5071
1-Jul-18,2022,5072
23-Jan-18,2022,5073
1-Jul-17,2019,5074
4-Jul-17,2019,5075
9-Aug-18,2021,5076
5-Jul-15,2020,5077
20-Jun-16,2018,5078
15-Jul-16,2020,5079
,30-Jun-19,5080
31-Aug-18,2022,5081
,,5082
,30-Jun-19,5083
7-May-18,2022,5084
3-Jul-17,2019,5085
20-Sep-17,2021,5086
7-Aug-18,2019,5087
1-Jul-16,2021,5088
,31-May-19,5089
31-Aug-17,2020,5090
11-Jul-18,2019,5091
18-Nov-17,2019,5092
1-Jul-13,2020,5093
1-Jul-16,2023,5094
1-Jan-18,2021,5095
22-Jul-17,2019,5096
10-Aug-16,2019,5097
1-Jan-12,2019,5098
1-Jan-18,2019,5099
19-Jul-17,2020,5100
11-Jul-16,2020,5101
,30-Jun-19,5102
1-Aug-18,2019,5103
1-Jul-17,2019,5104
28-Jul-15,2022,5105
4-Aug-17,2021,5106
1-Jan-18,2018,5107
6-Aug-18,2021,5108
,30-Jun-19,5109
12-Jul-16,2021,5110
13-Jun-15,2019,5111
25-Aug-17,2022,5112
17-Jul-15,2020,5113
1-Jun-14,2021,5114
8-Jan-16,2019,5115
1-Aug-18,2022,5116
1-Feb-16,2020,5117
12-Jul-17,2019,5118
1-Jan-18,2021,5119
15-Jul-15,2021,5120
5-Jul-17,2020,5121
7-Aug-18,2022,5122
,30-Jun-19,5123
23-Jun-17,2022,5124
15-Jan-18,2023,5125
,,5126
1-Jul-14,2020,5127
12-Oct-14,2021,5128
1-May-12,2021,5129
15-Jul-18,2022,5130
24-Jul-18,2021,5131
1-Jul-16,2019,5132
21-Jul-17,2021,5133
9-Aug-18,2019,5134
11-Aug-16,2019,5135
13-Jul-17,2020,5136
1-Feb-17,2019,5137
1-Jul-18,2023,5138
1-Jan-18,2021,5139
,30-Jun-19,5140
1-Jul-14,2019,5141
13-Jul-18,2021,5142
13-Aug-18,2023,5143
1-Mar-12,2019,5144
23-Jun-17,2020,5145
4-Jan-18,2023,5146
1-Jul-15,2022,5147
1-Jul-17,2020,5148
5-Jul-16,2019,5149
1-Jul-18,2020,5150
16-Jun-15,2019,5151
1-Jan-15,2019,5152
,31-Dec-18,5153
1-Jul-18,2021,5154
1-Jul-16,2019,5155
25-Jul-18,2021,5156
17-Dec-13,2018,5157
1-Jul-16,2020,5158
7-Jan-18,2021,5159
1-Jul-18,2021,5160
1-Jul-18,2020,5161
,1-Jan-19,5162
1-Jan-18,2021,5163
8-Jul-14,2022,5164
14-Jun-17,2021,5165
7-Jul-16,2019,5166
,30-Jun-19,5167
10-Aug-18,2019,5168
1-Jul-18,2020,5169
1-Jul-18,2023,5170
30-Jun-18,2022,5171
19-Aug-16,2019,5172
15-Feb-18,2022,5173
27-Apr-13,2022,5174
20-Jun-18,2021,5175
1-Jul-15,2019,5176
1-Jul-17,2022,5177
,31-May-19,5178
23-Aug-13,2023,5179
1-Jul-10,2021,5180
3-Jul-15,2019,5181
1-Oct-10,2019,5182
21-Aug-18,2023,5183
1-Jul-17,2021,5184
1-Jan-18,2021,5185
1-Jul-16,2021,5186
1-Jan-06,2021,5187
23-Aug-18,2021,5188
3-Aug-17,2020,5189
1-Jul-18,2021,5190
16-Jul-18,2019,5191
1-Jul-16,2019,5192
2-Jun-09,2020,5193
23-Jul-18,2020,5194
1-Jan-18,2019,5195
13-May-15,2023,5196
20-Jan-18,2021,5197
29-Jan-17,2020,5198
8-Jul-15,2020,5199
25-Jan-18,2020,5200
7-Feb-18,2018,5201
28-Aug-15,2019,5202
,30-Jun-19,5203
11-Aug-18,2020,5204
31-Jan-18,2022,5205
31-Jul-18,2020,5206
10-Aug-16,2019,5207
4-Aug-18,2019,5208
7-Aug-18,2019,5209
22-Jul-16,2019,5210
1-Jun-13,2021,5211
7-Feb-18,2023,5212
7-Aug-18,2023,5213
8-Aug-17,2019,5214
10-Jul-17,2022,5215
1-Jan-17,2021,5216
1-Jul-18,2020,5217
20-Jun-17,2020,5218
1-Jul-17,2020,5219
12-Jul-18,2023,5220
23-Jul-18,2019,5221
4-Sep-17,2019,5222
21-Jul-16,2019,5223
10-Jul-17,2019,5224
5-Jul-16,2019,5225
4-Jul-18,2023,5226
19-Jul-17,2020,5227
20-Jun-16,2019,5228
29-Jun-15,2020,5229
5-Jan-17,2019,5230
17-Jul-17,2019,5231
26-Aug-16,2021,5232
23-Aug-17,2021,5233
1-Aug-09,2021,5234
26-Jul-17,2019,5235
15-Aug-17,2020,5236
,31-May-19,5237
1-Feb-12,2019,5238
25-Jul-18,2023,5239
12-Sep-18,2019,5240
1-Jul-17,2021,5241
1-Jul-18,2021,5242
7-Jan-14,2020,5243
1-Jul-16,2019,5244
,,5245
31-Aug-18,2023,5246
1-Jul-16,2020,5247
1-Jan-18,2021,5248
4-Jan-17,2019,5249
2-Jan-14,2021,5250
30-Apr-18,2019,5251
10-Jan-17,2019,5252
8-Jul-15,2020,5253
21-Dec-16,2020,5254
28-Dec-16,2018,5255
1-Jul-17,2019,5256
24-Sep-18,2020,5257
1-Jul-16,2021,5258
1-Jul-16,2020,5259
1-Jul-18,2020,5260
,30-Jun-19,5261
13-Jan-18,2022,5262
9-Jul-18,2018,5263
1-Jul-18,2021,5264
1-Jul-18,2023,5265
22-Aug-18,2021,5266
1-Jul-18,2019,5267
1-Jul-17,2020,5268
1-Jul-10,2019,5269
1-Jul-16,2023,5270
17-Dec-16,2020,5271
,,5272
,30-Jun-19,5273
1-Jul-18,2021,5274
25-Oct-18,2019,5275
,,5276
,30-Jun-19,5277
11-Aug-18,2021,5278
1-Jul-17,2020,5279
1-Jul-18,2020,5280
,30-Jun-19,5281
,30-Jun-19,5282
1-Jul-13,2019,5283
1-Jul-17,2020,5284
1-Jul-16,2020,5285
1-Jul-18,2022,5286
1-Jan-17,2020,5287
1-Jul-15,2021,5288
24-Aug-16,2020,5289
16-Aug-18,2019,5290
1-Jul-15,2019,5291
1-Jul-14,2019,5292
,30-Jun-19,5293
4-Jul-18,2021,5294
,30-Jun-19,5295
19-Jul-17,2019,5296
31-Jan-17,2019,5297
16-Jul-18,2019,5298
1-Jul-16,2019,5299
1-Jul-15,2021,5300
23-Jul-18,2023,5301
1-Jul-18,2021,5302
26-Jul-18,2022,5303
1-Jul-14,2021,5304
17-Aug-18,2020,5305
1-Jul-18,2021,5306
1-Jul-18,2020,5307
3-Jul-18,2021,5308
15-Aug-18,2020,5309
23-Jan-15,2019,5310
30-Jul-18,2020,5311
27-Jul-15,2020,5312
10-Jan-17,2019,5313
1-Jul-09,2019,5314
1-Aug-08,2019,5315
18-Jun-14,2022,5316
1-Jul-16,2020,5317
3-Mar-17,2021,5318
2-Aug-15,2019,5319
,30-Jun-19,5320
22-Jan-18,2023,5321
1-Feb-16,2019,5322
16-Aug-15,2021,5323
25-Jul-18,2022,5324
19-Jan-18,2019,5325
1-Jul-13,2020,5326
29-Dec-16,2019,5327
31-Aug-17,2019,5328
,30-Jun-19,5329
24-Jul-16,2019,5330
24-Jan-14,2019,5331
21-Aug-17,2021,5332
1-Aug-12,2019,5333
1-Jul-18,2023,5334
1-Jul-17,2021,5335
,30-Jun-19,5336
16-Jul-18,2021,5337
1-Jul-17,2020,5338
,30-Jun-19,5339
31-Jan-17,2021,5340
1-Jul-16,2019,5341
,30-Jun-19,5342
12-Jul-18,2020,5343
1-Aug-14,2020,5344
1-Jul-13,2020,5345
6-Jan-17,2020,5346
3-Jan-18,2021,5347
1-Jun-17,2019,5348
7-Jan-14,2018,5349
1-Jan-17,2020,5350
1-Jul-17,2018,5351
25-Jan-17,2019,5352
1-Jul-15,2020,5353
28-Sep-18,2019,5354
29-Jan-18,2021,5355
,30-Jun-19,5356
25-Jan-17,2020,5357
2-Jul-18,2020,5358
28-Jul-16,2018,5359
,30-Jun-19,5360
3-Sep-14,2019,5361
6-Jun-16,2021,5362
1-Jul-18,2020,5363
1-Aug-16,2019,5364
6-Jul-18,2021,5365
5-Jul-17,2020,5366
10-Jul-18,2020,5367
25-Jul-18,2019,5368
23-Jul-16,2023,5369
30-Jun-16,2020,5370
,30-Jun-19,5371
21-Jul-17,2020,5372
4-Jan-16,2022,5373
1-Jul-17,2020,5374
27-Jun-14,2020,5375
3-Jul-17,2021,5376
1-Jan-11,2021,5377
17-Jul-18,2020,5378
1-Jul-18,2022,5379
1-Jul-16,2020,5380
7-Jul-17,2019,5381
16-Jan-14,2020,5382
1-Jul-18,2022,5383
4-Aug-18,2021,5384
30-Jan-14,2019,5385
21-Dec-15,2021,5386
,,5387
1-Jul-17,2020,5388
9-Jun-16,2019,5389
1-Aug-13,2019,5390
4-Jul-17,2019,5391
1-Jul-17,2020,5392
9-Jul-17,2019,5393
13-Jul-18,2021,5394
1-Jan-12,2021,5395
11-Jul-17,2019,5396
10-Jul-18,2019,5397
1-Jul-14,2019,5398
11-Jul-18,2021,5399
1-Jul-16,2021,5400
1-Feb-18,2021,5401
13-May-16,2023,5402
29-Jul-12,2021,5403
1-Jul-18,2020,5404
7-Feb-18,2023,5405
1-Jul-18,2022,5406
1-Jul-18,2020,5407
1-Jan-12,2018,5408
1-Jul-18,2021,5409
13-Jul-18,2020,5410
6-Jan-18,2018,5411
,30-Jun-19,5412
14-Jul-17,2019,5413
,31-May-19,5414
1-Jan-18,2022,5415
21-Jul-18,2021,5416
2-Jul-15,2020,5417
,30-Jun-19,5418
25-Jul-18,2021,5419
3-Jan-17,2018,5420
14-Jan-18,2020,5421
,30-Jun-19,5422
26-Jun-18,2022,5423
3-Jan-18,2023,5424
6-Aug-17,2020,5425
31-Jan-14,2021,5426
18-Jan-18,2021,5427
2-Jul-18,2022,5428
31-Aug-16,2019,5429
1-Jul-18,2020,5430
26-Jun-15,2021,5431
,,5432
10-Jun-17,2020,5433
12-Jul-17,2019,5434
1-Jul-18,2021,5435
3-Jul-15,2019,5436
2-Feb-15,2021,5437
17-Jul-17,2020,5438
1-Jul-12,2022,5439
1-Jan-18,2021,5440
1-Jan-14,2021,5441
13-Jul-17,2022,5442
1-Jul-17,2021,5443
11-Jul-18,2021,5444
17-Jul-17,2019,5445
23-Aug-17,2020,5446
1-Jul-16,2019,5447
1-Jul-13,2020,5448
9-Jul-17,2020,5449
14-Jul-18,2020,5450
,30-Jun-19,5451
4-Jul-17,2020,5452
,31-Dec-18,5453
,30-Jun-19,5454
3-Jan-17,2020,5455
7-Jul-14,2021,5456
16-Jul-18,2021,5457
11-Jun-18,2021,5458
30-Aug-16,2020,5459
12-Jul-17,2022,5460
27-Jul-17,2018,5461
14-Jan-15,2018,5462
11-Aug-17,2020,5463
,30-Jun-19,5464
,30-Jun-19,5465
,30-Jun-19,5466
16-Jul-18,2023,5467
,30-Jun-19,5468
1-Jan-15,2020,5469
1-Jul-17,2020,5470
31-Aug-17,2019,5471
1-Jul-12,2022,5472
24-Jul-18,2021,5473
1-Jan-18,2021,5474
30-Jul-18,2020,5475
15-May-18,2022,5476
1-Jul-15,2020,5477
9-Jan-13,2020,5478
1-Jan-12,2023,5479
12-Jul-17,2021,5480
23-Jul-18,2023,5481
1-Jan-09,2018,5482
1-Jul-13,2019,5483
23-Jul-18,2020,5484
22-Jun-15,2019,5485
4-Jul-16,2019,5486
3-Jul-18,2019,5487
21-Sep-18,2019,5488
17-Jan-18,2023,5489
2-Aug-18,2023,5490
9-Aug-18,2021,5491
18-Jul-18,2020,5492
11-Jun-18,2021,5493
24-Jul-17,2020,5494
25-Jan-17,2023,5495
1-Jul-17,2019,5496
15-Mar-18,2019,5497
1-Jul-03,2021,5498
31-Aug-15,2021,5499
1-Jan-12,2019,5500
1-Jul-18,2022,5501
1-Aug-16,2019,5502
4-Jul-15,2019,5503
11-Mar-11,2018,5504
,,5505
2-Feb-17,2019,5506
31-Aug-16,2021,5507
13-Aug-18,2020,5508
1-Sep-15,2019,5509
8-Aug-17,2019,5510
1-Jul-18,2021,5511
2-Dec-15,2023,5512
1-Jul-16,2019,5513
1-Jan-18,2021,5514
10-Feb-17,2018,5515
1-Jul-17,2021,5516
8-Jan-16,2022,5517
1-Jul-18,2023,5518
6-Sep-18,2020,5519
1-Jan-14,2022,5520
1-Jul-16,2021,5521
30-Jul-16,2020,5522
1-Jul-18,2020,5523
1-Jan-14,2021,5524
13-Jan-17,2020,5525
30-Aug-18,2022,5526
1-Jan-11,2022,5527
,30-Jun-19,5528
20-Jan-17,2020,5529
,30-Jun-19,5530
1-Jul-16,2020,5531
1-Jul-18,2020,5532
13-Aug-18,2021,5533
7-Mar-14,2018,5534
22-Nov-10,2020,5535
21-Aug-15,2021,5536
23-Jul-18,2023,5537
1-Jan-18,2021,5538
,30-Jun-19,5539
,30-Jun-19,5540
1-Jul-14,2019,5541
17-Jul-18,2021,5542
,,5543
1-Jul-06,2023,5544
24-Aug-17,2019,5545
1-Jul-16,2021,5546
1-Jul-18,2020,5547
,31-Dec-18,5548
1-Jul-18,2021,5549
11-Jul-17,2021,5550
5-Jan-16,2021,5551
1-Jul-13,2019,5552
1-Jul-18,2018,5553
31-Jan-18,2019,5554
6-Nov-15,2022,5555
,30-Jun-19,5556
31-Jan-18,2022,5557
1-Jul-13,2021,5558
,30-Jun-19,5559
1-Jul-18,2022,5560
1-Jul-18,2023,5561
1-Jan-15,2020,5562
20-Jul-15,2022,5563
22-Nov-16,2019,5564
1-Jul-18,2020,5565
23-Jul-18,2023,5566
20-Jul-17,2019,5567
11-Dec-16,2018,5568
1-Jul-18,2019,5569
1-Jul-17,2019,5570
26-Jul-18,2021,5571
1-Jul-14,2020,5572
21-Jul-12,2020,5573
30-Jul-18,2021,5574
2-Aug-18,2023,5575
27-Aug-14,2020,5576
19-Jul-18,2021,5577
20-Jan-17,2023,5578
1-Jul-18,2019,5579
8-Jul-18,2018,5580
1-Jan-18,2021,5581
28-Jul-18,2021,5582
22-Aug-17,2020,5583
1-Jul-17,2020,5584
28-Jul-17,2020,5585
,30-Jun-19,5586
,,5587
23-Jan-17,2019,5588
11-Jul-17,2022,5589
1-Jul-18,2021,5590
19-Feb-16,2022,5591
1-Jul-17,2020,5592
18-Jul-18,2020,5593
,30-Jun-19,5594
,,5595
1-Jul-17,2021,5596
31-Jul-14,2021,5597
21-Jan-16,2020,5598
21-Aug-17,2019,5599
,30-Jun-19,5600
6-Sep-17,2020,5601
31-Jul-18,2021,5602
31-Jan-18,2019,5603
7-Jul-17,2020,5604
23-Jun-17,2019,5605
1-Jul-14,2019,5606
21-Aug-18,2021,5607
11-Feb-16,2019,5608
1-Jul-17,2019,5609
1-Jul-16,2021,5610
4-Aug-18,2021,5611
,30-Jun-19,5612
12-Mar-17,2022,5613
,,5614
30-Aug-16,2019,5615
28-Jul-17,2019,5616
7-Jan-16,2021,5617
20-Jul-16,2020,5618
31-Jul-15,2021,5619
1-Jul-18,2020,5620
8-Feb-18,2019,5621
,30-Jun-19,5622
3-Jul-14,2020,5623
1-Jul-18,2021,5624
9-Jul-18,2020,5625
22-Aug-17,2021,5626
3-Jan-17,2021,5627
1-Jul-17,2019,5628
1-Aug-14,2022,5629
4-Aug-14,2022,5630
,30-Jun-19,5631
21-Jan-17,2019,5632
2-Jul-17,2019,5633
1-Jul-11,2020,5634
1-Jan-18,2021,5635
1-Jul-15,2020,5636
25-Jul-18,2021,5637
17-Jul-18,2020,5638
15-Jan-18,2023,5639
1-Jul-16,2021,5640
28-Jul-16,2020,5641
28-Aug-18,2019,5642
17-Aug-18,2021,5643
7-Jul-17,2020,5644
1-Jul-12,2021,5645
1-Jul-17,2019,5646
1-Jul-14,2021,5647
1-Jan-10,2023,5648
1-Jul-12,2022,5649
1-Jul-17,2021,5650
,30-Jun-19,5651
23-Jan-17,2022,5652
,31-May-19,5653
9-Mar-17,2019,5654
6-Jan-17,2021,5655
,,5656
5-Jul-17,2019,5657
1-Jul-16,2021,5658
17-Jul-18,2020,5659
10-Jun-14,2019,5660
1-Jul-12,2019,5661
1-Jan-16,2021,5662
1-Jul-18,2021,5663
14-Jul-16,2019,5664
8-Jan-18,2019,5665
1-Jan-15,2018,5666
9-Jul-15,2019,5667
30-Mar-17,2019,5668
12-Jul-15,2020,5669
24-Jul-18,2019,5670
8-Aug-17,2020,5671
9-Aug-18,2021,5672
22-Aug-18,2021,5673
4-Aug-15,2019,5674
1-Jul-18,2019,5675
25-Jul-17,2020,5676
19-Jan-18,2020,5677
11-Jul-14,2020,5678
,30-Jun-19,5679
8-Apr-13,2021,5680
1-Jan-14,2021,5681
,30-Jun-19,5682
28-Jun-18,2021,5683
25-Jun-14,2018,5684
27-May-15,2018,5685
28-Aug-16,2020,5686
16-Jul-18,2021,5687
26-Jan-16,2019,5688
1-Jan-12,2023,5689
1-Jun-14,2020,5690
6-Jan-18,2018,5691
30-Aug-18,2020,5692
,,5693
1-Jan-16,2019,5694
9-Jul-18,2019,5695
18-Aug-16,2020,5696
20-Jun-16,2020,5697
23-Jun-17,2020,5698
1-Jul-16,2020,5699
,30-Jun-19,5700
1-Jan-18,2021,5701
24-Jul-17,2020,5702
11-Sep-17,2020,5703
18-Aug-17,2020,5704
15-Jul-16,2019,5705
1-Sep-16,2022,5706
1-Jan-18,2021,5707
3-Aug-16,2021,5708
30-Aug-17,2020,5709
23-Mar-17,2018,5710
1-Jul-13,2021,5711
1-Jul-16,2020,5712
1-Jul-18,2020,5713
27-Jun-09,2019,5714
1-Jul-12,2020,5715
1-Jan-18,2021,5716
1-Jul-17,2020,5717
9-Oct-18,2022,5718
,30-Jun-19,5719
1-Jul-18,2019,5720
26-Jun-13,2019,5721
1-Jul-15,2019,5722
1-Jul-14,2021,5723
1-Jul-18,2019,5724
1-Jan-18,2021,5725
1-Jan-10,2023,5726
15-Jun-18,2022,5727
1-Jan-18,2020,5728
2-Aug-13,2021,5729
19-Jul-16,2019,5730
1-Aug-18,2021,5731
3-Jul-16,2020,5732
5-Jul-17,2020,5733
1-Jul-18,2020,5734
14-Aug-17,2019,5735
24-Jan-16,2021,5736
20-Jul-17,2021,5737
12-May-14,2020,5738
9-Jul-13,2019,5739
1-Jul-17,2021,5740
31-Jul-15,2019,5741
1-Jul-17,2020,5742
1-Jul-08,2019,5743
1-Jul-17,2022,5744
1-Jul-18,2021,5745
24-Jan-17,2021,5746
1-May-15,2020,5747
1-Jul-11,2020,5748
23-Jul-18,2021,5749
31-Jan-18,2020,5750
10-Oct-17,2020,5751
17-Jul-17,2020,5752
1-Jan-17,2021,5753
1-Jul-17,2020,5754
,30-Jun-19,5755
,30-Jun-19,5756
1-Jul-18,2020,5757
9-Jul-17,2020,5758
12-Jul-18,2022,5759
1-Jan-18,2021,5760
1-Jul-17,2022,5761
4-Aug-16,2019,5762
18-Jun-18,2020,5763
1-Jul-18,2021,5764
1-Dec-05,2020,5765
4-Sep-16,2019,5766
,30-Jun-19,5767
1-Jul-13,2018,5768
5-Feb-18,2020,5769
1-Jul-18,2020,5770
,1-Jan-19,5771
18-Jan-18,2020,5772
23-Jun-15,2020,5773
24-Jan-18,2019,5774
9-Jan-18,2019,5775
1-Jul-15,2020,5776
,,5777
,30-Jun-19,5778
1-Jul-18,2021,5779
1-Jan-12,2022,5780
1-Jan-18,2021,5781
1-Jul-15,2019,5782
1-Jul-18,2020,5783
1-Jul-17,2021,5784
6-Jul-18,2021,5785
4-May-10,2019,5786
13-Feb-15,2022,5787
17-Aug-16,2020,5788
8-Aug-17,2020,5789
5-Jan-18,2019,5790
15-Jul-13,2021,5791
1-Jul-13,2020,5792
1-Jul-17,2020,5793
1-Jul-17,2020,5794
,,5795
1-Jul-16,2021,5796
1-Jul-17,2019,5797
7-Feb-18,2021,5798
27-Jul-15,2020,5799
12-Jul-16,2019,5800
1-Jul-18,2020,5801
1-Jul-13,2019,5802
1-Feb-18,2020,5803
27-Feb-16,2021,5804
1-Jul-16,2022,5805
28-Jul-18,2020,5806
2-Jul-18,2019,5807
1-Jul-16,2020,5808
1-Jan-18,2021,5809
17-Jul-17,2022,5810
11-Feb-18,2023,5811
1-Jul-17,2019,5812
1-Jul-16,2020,5813
1-Jan-18,2021,5814
1-Jul-16,2021,5815
26-Aug-16,2022,5816
1-Jan-10,2021,5817
4-Aug-15,2020,5818
1-Jul-17,2020,5819
1-Jul-18,2021,5820
1-Jul-14,2022,5821
1-Jan-18,2021,5822
3-Mar-16,2021,5823
1-Jul-16,2019,5824
13-Jul-17,2020,5825
4-Jan-17,2019,5826
,30-Jun-19,5827
6-Jan-16,2018,5828
3-Jul-15,2020,5829
16-Jan-18,2018,5830
14-Dec-17,2019,5831
7-Feb-18,2021,5832
28-Jan-15,2019,5833
8-Jun-18,2019,5834
4-Aug-18,2020,5835
14-Jul-16,2020,5836
2-Aug-17,2019,5837
16-Jul-18,2020,5838
1-Jul-18,2021,5839
4-Jul-17,2019,5840
5-Jan-14,2021,5841
17-Apr-16,2020,5842
1-Jul-16,2020,5843
8-Jul-14,2019,5844
1-Jan-18,2020,5845
1-Jul-13,2020,5846
1-Jul-18,2021,5847
1-Jul-15,2020,5848
2-Aug-16,2021,5849
12-Jul-17,2019,5850
12-Jul-18,2019,5851
,31-May-19,5852
17-Apr-14,2018,5853
31-Aug-16,2019,5854
1-Jul-15,2020,5855
1-Jul-16,2021,5856
2-Jul-18,2019,5857
23-Jul-18,2023,5858
22-Aug-15,2020,5859
1-Jul-17,2019,5860
28-Sep-17,2020,5861
1-Jul-13,2020,5862
1-Jul-17,2020,5863
2-Mar-15,2019,5864
26-Jan-18,2018,5865
23-Jul-18,2019,5866
1-Jul-18,2021,5867
9-Aug-18,2021,5868
4-Jul-17,2019,5869
12-Jan-18,2019,5870
1-Jul-16,2021,5871
31-Aug-17,2020,5872
1-Jan-02,2021,5873
28-Jul-17,2019,5874
9-Jul-18,2020,5875
10-Mar-13,2019,5876
1-Jul-18,2023,5877
5-Jul-18,2021,5878
1-Jul-18,2021,5879
,30-Jun-19,5880
1-Jan-11,2021,5881
1-Jul-18,2021,5882
,,5883
