Volleys,Dribbling,ID,Balance,Skill Moves,Work Rate
52,70,5467,75,3,High/ Medium
49,72,5468,80,3,Medium/ Medium
11,18,5469,22,1,Medium/ Medium
65,62,5470,72,3,Medium/ Medium
16,14,5471,41,1,Medium/ Medium
60,68,5472,74,3,High/ Medium
24,32,5473,33,2,Low/ High
38,71,5474,75,3,Medium/ Medium
35,60,5475,67,2,High/ Medium
56,70,5476,82,3,Medium/ Medium
50,59,5477,67,2,Medium/ Medium
61,64,5478,72,3,Medium/ Medium
32,67,5479,83,3,High/ High
70,64,5480,73,3,Medium/ Medium
23,38,5481,61,2,Low/ Medium
74,64,5482,56,3,High/ High
65,75,5483,80,3,Medium/ Low
54,62,5484,68,2,High/ Medium
42,38,5485,34,2,Medium/ Medium
40,37,5486,30,2,Low/ Medium
54,71,5487,78,3,Medium/ Medium
54,66,5488,90,3,Medium/ Medium
28,59,5489,67,2,Medium/ Medium
19,17,5490,57,1,Medium/ Medium
56,57,5491,31,2,Medium/ Low
53,66,5492,71,3,High/ Medium
14,20,5493,49,1,Medium/ Medium
33,63,5494,63,3,Medium/ Medium
69,72,5495,71,3,High/ Low
59,72,5496,83,3,Medium/ Medium
66,66,5497,65,3,Medium/ High
48,57,5498,59,2,Medium/ High
29,45,5499,70,2,Low/ Medium
34,55,5500,69,2,Medium/ Medium
17,16,5501,52,1,Medium/ Medium
47,67,5502,78,3,High/ High
51,69,5503,70,3,Medium/ High
11,17,5504,28,1,Medium/ Medium
14,17,5505,44,1,Medium/ Medium
37,61,5506,63,2,Medium/ Medium
57,73,5507,77,4,Medium/ Low
58,70,5508,67,3,Medium/ Medium
71,66,5509,73,3,High/ Medium
56,70,5510,76,3,Medium/ Medium
33,43,5511,58,2,Low/ Medium
36,70,5512,83,3,High/ High
61,71,5513,70,3,Medium/ Medium
44,55,5514,57,2,Medium/ Medium
62,66,5515,74,3,High/ Medium
33,39,5516,34,2,Medium/ High
60,70,5517,63,4,Medium/ Medium
51,72,5518,69,3,Medium/ Medium
64,68,5519,78,3,High/ High
33,68,5520,74,3,Medium/ Medium
29,35,5521,33,2,Medium/ Medium
35,30,5522,35,2,Low/ Medium
62,67,5523,68,3,Medium/ Medium
44,70,5524,73,3,High/ Medium
63,64,5525,83,3,High/ Low
33,68,5526,66,3,High/ High
35,60,5527,57,2,Medium/ Medium
53,74,5528,64,3,Medium/ Medium
58,50,5529,55,2,Medium/ High
18,31,5530,37,2,Low/ High
34,53,5531,45,2,Medium/ Medium
60,65,5532,81,3,High/ Medium
59,66,5533,57,3,High/ Medium
43,63,5534,74,3,Medium/ High
24,56,5535,71,2,Medium/ Medium
51,68,5536,78,3,Medium/ Medium
70,69,5537,75,3,High/ Medium
54,67,5538,71,2,Medium/ Medium
18,19,5539,29,1,Medium/ Medium
34,67,5540,65,3,Medium/ Medium
35,48,5541,54,2,Low/ High
53,70,5542,74,3,Medium/ Medium
74,63,5543,70,3,Medium/ Medium
44,67,5544,45,3,Medium/ Medium
57,52,5545,65,2,Medium/ High
61,66,5546,50,2,High/ Medium
39,69,5547,68,3,Medium/ Medium
58,66,5548,33,3,Medium/ Low
53,61,5549,87,2,High/ High
25,66,5550,72,3,Medium/ Medium
64,68,5551,72,3,High/ High
53,56,5552,62,2,Medium/ High
60,72,5553,86,3,Medium/ Low
23,39,5554,52,2,Low/ Medium
41,35,5555,31,2,Medium/ High
56,72,5556,81,3,High/ Medium
64,69,5557,56,3,High/ Medium
20,17,5558,38,1,Medium/ Medium
63,68,5559,58,3,Medium/ Medium
44,69,5560,58,3,Medium/ Medium
67,64,5561,61,3,High/ Medium
37,68,5562,69,3,High/ Medium
36,74,5563,70,3,Medium/ Medium
51,74,5564,79,3,Medium/ Medium
75,66,5565,77,3,High/ Medium
48,78,5566,76,3,Medium/ Low
59,62,5567,66,2,Medium/ High
36,59,5568,64,2,Medium/ Medium
50,75,5569,84,3,High/ Low
43,55,5570,63,2,High/ Medium
27,16,5571,70,2,Medium/ High
31,53,5572,54,2,Medium/ Medium
48,76,5573,73,3,High/ Medium
48,69,5574,72,3,High/ Medium
45,73,5575,74,3,Medium/ Medium
48,70,5576,62,3,High/ Medium
58,70,5577,70,3,High/ Medium
48,75,5578,83,3,Medium/ Medium
14,21,5579,39,1,Medium/ Medium
49,71,5580,78,3,Medium/ Medium
52,51,5581,67,2,Medium/ Medium
38,72,5582,76,3,Medium/ Medium
49,67,5583,81,3,Low/ High
61,76,5584,68,4,High/ Medium
56,74,5585,67,3,Medium/ Medium
22,18,5586,55,2,Medium/ Medium
64,72,5587,75,3,High/ Low
64,74,5588,79,3,Medium/ High
59,66,5589,62,3,Medium/ Low
62,69,5590,60,3,Medium/ Medium
24,56,5591,64,2,High/ High
14,20,5592,34,1,Medium/ Medium
70,69,5593,67,3,Medium/ Medium
62,44,5594,48,2,Medium/ Medium
72,58,5595,69,2,Medium/ Medium
75,64,5596,57,2,Medium/ Medium
56,75,5597,71,3,Medium/ Medium
61,63,5598,71,3,High/ High
35,48,5599,49,2,Medium/ Medium
38,77,5600,68,3,High/ Medium
48,62,5601,45,2,Low/ High
13,32,5602,58,2,Medium/ Medium
69,74,5603,72,4,High/ Low
62,72,5604,68,3,High/ Medium
46,67,5605,74,3,High/ Medium
56,69,5606,64,3,Medium/ Medium
69,68,5607,67,3,High/ Medium
61,73,5608,59,3,Medium/ High
73,72,5609,73,3,Medium/ Medium
9,10,5610,38,1,Medium/ Medium
37,68,5611,76,3,High/ Medium
52,77,5612,74,3,Medium/ Medium
46,70,5613,61,3,Medium/ High
62,67,5614,68,3,High/ Medium
63,65,5615,65,3,High/ Medium
56,55,5616,33,2,Low/ Medium
35,38,5617,74,2,Medium/ High
33,50,5618,53,2,Medium/ Medium
66,68,5619,62,3,High/ Medium
66,68,5620,96,3,High/ Medium
59,68,5621,53,3,High/ Medium
67,64,5622,31,3,Medium/ Low
38,58,5623,51,2,Medium/ Medium
41,47,5624,45,2,Medium/ Medium
25,48,5625,41,2,Medium/ Medium
57,71,5626,69,3,Medium/ Medium
56,68,5627,70,3,High/ High
48,62,5628,71,2,Medium/ Medium
9,14,5629,55,1,Medium/ Medium
24,65,5630,74,3,Medium/ Medium
67,68,5631,80,3,High/ Medium
33,50,5632,34,2,Medium/ Medium
30,62,5633,49,2,Low/ Medium
47,67,5634,78,3,Medium/ High
43,36,5635,39,2,Medium/ Medium
56,70,5636,79,3,Medium/ High
41,72,5637,58,3,Medium/ Medium
43,68,5638,67,3,Medium/ Medium
25,64,5639,65,3,Medium/ Medium
61,70,5640,64,3,High/ Low
55,70,5641,78,3,High/ High
16,14,5642,38,1,Medium/ Medium
69,69,5643,80,3,Medium/ Medium
40,63,5644,81,3,Medium/ Medium
43,68,5645,67,3,Medium/ Medium
74,67,5646,84,3,Low/ Low
40,63,5647,72,2,Medium/ High
12,15,5648,58,1,Medium/ Medium
52,73,5649,66,3,Medium/ Medium
31,70,5650,65,3,High/ Medium
57,74,5651,83,3,Medium/ Medium
74,69,5652,60,3,Medium/ Medium
49,65,5653,61,3,Medium/ Medium
62,70,5654,79,4,Medium/ Medium
61,71,5655,71,3,Medium/ Medium
32,53,5656,69,2,Medium/ High
42,69,5657,69,3,Medium/ Medium
25,72,5658,75,3,High/ Medium
39,68,5659,81,3,High/ Medium
31,70,5660,60,2,Medium/ High
17,45,5661,60,2,Medium/ High
43,73,5662,65,3,High/ Low
19,12,5663,77,1,Medium/ Medium
49,71,5664,75,3,High/ Medium
21,39,5665,70,2,Medium/ High
36,40,5666,62,2,Low/ High
11,16,5667,63,1,Medium/ Medium
50,62,5668,63,2,Medium/ Medium
12,13,5669,36,1,Medium/ Medium
51,63,5670,55,2,Medium/ High
57,70,5671,60,3,Medium/ Medium
62,62,5672,59,2,Medium/ Medium
71,69,5673,65,3,Medium/ Medium
70,63,5674,40,3,Medium/ High
65,67,5675,54,3,High/ Medium
48,67,5676,78,3,Medium/ High
34,67,5677,66,3,Medium/ Medium
56,55,5678,70,2,High/ Medium
62,69,5679,69,3,Medium/ Medium
64,74,5680,87,3,High/ Low
36,55,5681,62,2,Low/ High
11,11,5682,41,1,Medium/ Medium
65,74,5683,81,3,Medium/ Medium
31,54,5684,51,2,Medium/ Medium
26,38,5685,49,2,Low/ High
65,72,5686,79,3,Medium/ Low
58,61,5687,59,2,Medium/ Medium
48,68,5688,76,2,High/ Medium
61,66,5689,39,3,Medium/ Medium
47,65,5690,52,3,High/ Medium
50,67,5691,67,3,Medium/ Medium
61,78,5692,89,3,Medium/ Medium
65,69,5693,84,3,High/ Medium
32,62,5694,68,2,Medium/ High
33,68,5695,65,3,High/ Medium
62,71,5696,92,3,High/ Medium
64,67,5697,68,3,Medium/ Medium
64,67,5698,68,3,High/ High
50,66,5699,56,3,Medium/ High
56,71,5700,78,3,Medium/ Medium
41,62,5701,59,2,High/ High
39,65,5702,67,3,High/ Medium
15,13,5703,41,1,Medium/ Medium
44,57,5704,57,2,Medium/ High
33,65,5705,77,3,High/ Medium
59,75,5706,59,3,Medium/ Medium
61,49,5707,63,2,Medium/ Medium
50,74,5708,73,4,Medium/ Medium
40,59,5709,83,2,High/ High
50,47,5710,38,2,High/ Medium
22,66,5711,56,3,Medium/ Medium
26,52,5712,62,2,Medium/ Medium
57,73,5713,83,4,High/ Medium
70,65,5714,66,2,Medium/ Low
31,63,5715,71,3,Medium/ High
29,13,5716,50,1,Medium/ Medium
51,64,5717,68,3,High/ Medium
12,13,5718,34,1,Medium/ Medium
65,60,5719,49,2,Medium/ Low
33,61,5720,75,2,Medium/ Medium
13,12,5721,45,1,Medium/ Medium
44,58,5722,65,2,Medium/ Medium
34,63,5723,59,3,High/ High
47,64,5724,69,3,Medium/ Medium
22,38,5725,37,2,Medium/ Medium
36,72,5726,72,3,Medium/ Medium
35,58,5727,51,2,Medium/ Medium
9,10,5728,38,1,Medium/ Medium
51,54,5729,72,2,Low/ High
36,65,5730,62,3,Medium/ Medium
63,64,5731,48,3,Medium/ Low
59,69,5732,66,3,High/ Medium
18,11,5733,36,1,Medium/ Medium
48,70,5734,64,3,Medium/ Medium
43,32,5735,58,2,Low/ Medium
58,73,5736,92,4,Medium/ Medium
20,18,5737,34,1,Medium/ Medium
64,70,5738,88,3,High/ Medium
29,72,5739,72,3,High/ Medium
61,65,5740,64,3,High/ High
72,68,5741,72,3,High/ Medium
14,32,5742,58,2,Medium/ Medium
60,69,5743,70,3,Medium/ High
45,67,5744,66,3,High/ High
23,52,5745,64,2,Medium/ Medium
70,66,5746,66,3,High/ Medium
33,34,5747,46,2,Medium/ Medium
41,45,5748,74,2,Medium/ High
27,35,5749,51,2,Medium/ High
56,66,5750,77,3,High/ Medium
55,73,5751,72,3,Medium/ Medium
59,70,5752,80,3,High/ Medium
27,44,5753,60,2,Medium/ Medium
29,64,5754,75,2,Medium/ Medium
59,74,5755,76,3,Medium/ Medium
27,29,5756,48,2,Medium/ Medium
59,64,5757,55,3,High/ High
29,50,5758,60,2,Medium/ Medium
46,71,5759,71,3,Medium/ Medium
68,68,5760,60,3,Medium/ Medium
20,62,5761,46,2,Medium/ Medium
68,73,5762,80,3,High/ Medium
58,69,5763,65,3,High/ Medium
63,64,5764,62,3,High/ High
20,12,5765,37,1,Medium/ Medium
75,68,5766,73,3,High/ Low
66,67,5767,70,3,High/ Low
24,36,5768,52,2,Low/ Medium
63,64,5769,75,3,Low/ High
27,67,5770,83,3,High/ Medium
63,63,5771,80,3,High/ Medium
32,60,5772,76,2,Medium/ Medium
36,28,5773,40,2,Medium/ Medium
66,66,5774,78,3,Medium/ High
64,67,5775,77,2,Medium/ Low
22,51,5776,54,2,Medium/ Medium
19,19,5777,63,1,Medium/ Medium
31,44,5778,38,2,Medium/ Medium
32,50,5779,56,2,Medium/ Medium
50,70,5780,77,3,High/ High
54,62,5781,64,2,Medium/ Medium
40,64,5782,88,3,High/ Medium
51,68,5783,76,3,Medium/ Medium
32,61,5784,69,2,Medium/ Medium
45,71,5785,90,3,Medium/ Low
24,42,5786,58,2,Medium/ High
65,63,5787,62,3,Medium/ Medium
37,58,5788,73,2,Medium/ High
57,71,5789,74,3,Medium/ Low
53,69,5790,75,3,Medium/ Medium
31,59,5791,73,2,High/ Medium
14,14,5792,53,1,Medium/ Medium
31,70,5793,76,3,High/ Medium
32,36,5794,62,2,Medium/ Medium
9,10,5795,59,1,Medium/ Medium
35,58,5796,62,2,Medium/ High
65,68,5797,83,3,Medium/ Medium
65,64,5798,64,3,High/ High
59,67,5799,80,3,High/ Medium
42,63,5800,71,3,Medium/ High
49,69,5801,86,3,Medium/ Medium
24,54,5802,57,2,Medium/ High
69,66,5803,75,3,Medium/ Medium
60,71,5804,73,3,Medium/ Low
57,60,5805,58,2,Medium/ Medium
70,67,5806,63,3,Medium/ Low
65,62,5807,66,2,Medium/ High
44,47,5808,61,2,Medium/ Medium
52,56,5809,71,2,High/ Medium
64,72,5810,75,3,High/ Low
43,59,5811,57,2,Medium/ Medium
64,72,5812,79,3,Medium/ Low
55,73,5813,74,3,Medium/ Medium
54,63,5814,69,2,High/ Medium
58,69,5815,55,3,Medium/ Medium
40,76,5816,66,4,Medium/ Medium
44,48,5817,35,2,Medium/ High
61,70,5818,69,3,High/ High
32,63,5819,68,3,High/ High
27,37,5820,33,2,Low/ High
59,66,5821,70,3,High/ Medium
70,50,5822,84,2,Low/ Medium
16,16,5823,42,1,Medium/ Medium
55,71,5824,70,3,Medium/ Medium
29,50,5825,60,2,Medium/ Medium
50,65,5826,49,2,Low/ Medium
58,75,5827,60,3,High/ High
64,70,5828,94,3,High/ Low
32,62,5829,61,2,Medium/ Medium
44,54,5830,53,2,Medium/ Medium
58,65,5831,65,3,Medium/ Medium
53,72,5832,64,3,High/ Low
12,20,5833,32,1,Medium/ Medium
19,12,5834,37,1,Medium/ Medium
63,73,5835,89,3,High/ Medium
54,73,5836,71,4,Medium/ Medium
70,69,5837,62,3,Medium/ Medium
55,65,5838,75,2,Low/ High
53,69,5839,76,3,High/ Medium
55,75,5840,71,3,Medium/ Low
6,8,5841,39,1,Medium/ Medium
22,39,5842,61,2,Low/ Medium
50,70,5843,80,3,Medium/ Medium
35,67,5844,57,3,High/ Medium
33,60,5845,56,2,Medium/ High
17,20,5846,50,1,Medium/ Medium
13,19,5847,33,1,Medium/ Medium
15,22,5848,44,1,Medium/ Medium
32,60,5849,42,2,Medium/ High
26,62,5850,47,2,Low/ High
14,11,5851,50,1,Medium/ Medium
50,73,5852,89,3,Medium/ Low
52,70,5853,50,4,Medium/ Medium
41,67,5854,77,3,High/ Medium
66,78,5855,63,3,Low/ Low
66,59,5856,56,2,Medium/ Low
47,72,5857,84,3,High/ Medium
15,20,5858,27,1,Medium/ Medium
65,74,5859,82,3,Medium/ Medium
9,10,5860,34,1,Medium/ Medium
66,65,5861,62,3,High/ High
46,61,5862,68,2,Medium/ Medium
47,70,5863,70,3,Medium/ Medium
71,67,5864,69,3,High/ Medium
47,60,5865,73,2,Medium/ High
43,75,5866,74,3,Medium/ Medium
19,18,5867,64,2,Low/ Medium
53,64,5868,74,3,High/ Medium
63,68,5869,44,3,Medium/ High
66,64,5870,53,3,High/ Medium
29,33,5871,51,2,Medium/ Medium
27,60,5872,66,2,High/ Medium
39,51,5873,66,2,Low/ High
66,72,5874,84,4,High/ Medium
13,15,5875,32,1,Medium/ Medium
19,20,5876,52,1,Medium/ Medium
34,71,5877,68,3,High/ Medium
51,66,5878,68,3,High/ Medium
65,70,5879,64,3,Medium/ Low
27,39,5880,33,2,Medium/ Medium
30,59,5881,71,2,Medium/ High
64,73,5882,75,3,Medium/ Medium
8,11,5883,48,1,Medium/ Medium
56,67,5884,89,3,High/ Medium
65,71,5885,82,3,Medium/ Low
57,73,5886,77,4,High/ Medium
20,20,5887,65,1,Medium/ Medium
56,58,5888,70,2,Medium/ High
70,71,5889,66,3,Medium/ Medium
49,69,5890,84,2,High/ Medium
66,71,5891,77,3,Medium/ Medium
72,67,5892,46,3,Medium/ Low
22,58,5893,55,2,Low/ Medium
65,63,5894,63,3,Medium/ Medium
69,63,5895,68,3,High/ High
20,44,5896,63,2,Medium/ Medium
41,64,5897,77,3,Medium/ Medium
67,68,5898,83,3,High/ Medium
44,68,5899,50,3,Medium/ High
64,65,5900,84,3,Medium/ Low
39,67,5901,54,3,High/ Medium
61,60,5902,72,2,Medium/ Medium
60,66,5903,69,3,Medium/ High
46,50,5904,48,2,Low/ High
26,47,5905,54,2,Medium/ Medium
46,71,5906,70,4,Medium/ Medium
49,69,5907,63,3,High/ Medium
17,15,5908,59,1,Medium/ Medium
43,52,5909,59,2,Medium/ High
65,68,5910,68,4,High/ Low
45,63,5911,71,3,Medium/ Medium
34,67,5912,77,3,High/ Medium
42,38,5913,78,2,Medium/ Medium
34,51,5914,55,2,Medium/ Medium
55,64,5915,41,3,Medium/ High
62,64,5916,35,3,Medium/ Low
26,44,5917,60,2,Medium/ High
33,61,5918,59,2,High/ High
47,55,5919,33,2,High/ Medium
64,69,5920,82,3,High/ Medium
10,13,5921,28,1,Medium/ Medium
31,63,5922,73,3,Medium/ Medium
47,67,5923,69,3,High/ Medium
29,67,5924,77,3,High/ Medium
50,80,5925,68,4,Medium/ Medium
55,69,5926,84,3,Medium/ Medium
51,70,5927,55,3,Medium/ High
33,59,5928,68,2,Medium/ Medium
10,17,5929,42,1,Medium/ Medium
34,33,5930,60,2,Medium/ Medium
8,9,5931,51,1,Medium/ Medium
24,39,5932,60,2,Low/ High
53,71,5933,67,3,High/ Medium
12,12,5934,30,1,Medium/ Medium
54,71,5935,92,3,High/ Medium
24,46,5936,47,2,Medium/ Medium
22,20,5937,57,2,Medium/ Medium
14,51,5938,50,2,Medium/ High
36,57,5939,68,2,High/ High
32,39,5940,66,2,Medium/ Medium
76,60,5941,56,2,High/ Medium
52,70,5942,68,3,Medium/ Medium
42,63,5943,59,2,Medium/ High
49,69,5944,78,3,Medium/ Medium
56,68,5945,69,3,Medium/ Medium
63,68,5946,74,4,Medium/ Medium
43,62,5947,67,2,Medium/ Medium
66,73,5948,58,3,Medium/ Low
25,69,5949,81,3,High/ Medium
59,59,5950,73,2,Medium/ Medium
44,59,5951,64,2,High/ Medium
28,37,5952,52,2,Medium/ Medium
62,69,5953,69,3,High/ Medium
52,66,5954,77,3,Medium/ Medium
32,48,5955,61,2,Low/ High
30,59,5956,69,2,High/ Medium
59,49,5957,65,2,Medium/ Medium
33,71,5958,71,3,High/ Medium
63,67,5959,62,3,High/ Medium
54,67,5960,73,3,High/ Low
63,58,5961,66,2,High/ Medium
56,72,5962,83,3,Medium/ Medium
21,57,5963,83,2,Medium/ Medium
56,69,5964,68,3,Medium/ Low
63,67,5965,49,3,High/ Low
63,69,5966,69,3,Medium/ Medium
63,60,5967,55,2,High/ Medium
29,41,5968,67,2,Medium/ High
39,55,5969,41,2,Medium/ Medium
70,72,5970,82,3,Medium/ Medium
35,66,5971,75,2,Medium/ High
67,66,5972,62,3,Medium/ Medium
47,65,5973,64,3,Medium/ Medium
54,71,5974,70,3,High/ Low
38,58,5975,71,2,Medium/ Medium
37,69,5976,71,3,Medium/ Medium
61,71,5977,79,3,High/ Low
64,67,5978,71,3,High/ Medium
26,68,5979,75,3,Medium/ Medium
34,54,5980,68,2,Low/ High
44,67,5981,73,3,Medium/ Medium
16,12,5982,48,1,Medium/ Medium
62,74,5983,83,3,High/ Medium
64,63,5984,54,2,Medium/ High
44,26,5985,64,2,Medium/ High
54,66,5986,86,3,Medium/ Medium
18,35,5987,33,2,Medium/ High
58,63,5988,56,3,High/ Medium
48,39,5989,47,2,Medium/ High
63,69,5990,64,2,Medium/ Medium
22,60,5991,67,2,Low/ Medium
43,67,5992,73,3,High/ Medium
36,53,5993,61,2,Medium/ High
59,70,5994,49,3,High/ High
53,57,5995,66,2,Low/ High
58,69,5996,78,3,Medium/ Low
46,54,5997,46,2,Medium/ High
31,37,5998,48,2,Medium/ Medium
53,72,5999,74,3,High/ Medium
31,71,6000,85,3,High/ Medium
10,14,6001,44,1,Medium/ Medium
60,73,6002,78,3,Medium/ Low
59,66,6003,74,3,High/ Medium
48,68,6004,74,2,Medium/ Medium
28,57,6005,68,2,Medium/ Medium
30,37,6006,33,2,Low/ High
51,69,6007,78,3,Medium/ Low
51,77,6008,90,3,Medium/ Medium
28,60,6009,70,2,Low/ High
14,13,6010,26,1,Medium/ Medium
47,60,6011,64,2,Medium/ Medium
28,58,6012,58,2,Medium/ High
44,33,6013,46,2,Medium/ High
40,70,6014,68,3,High/ High
14,14,6015,41,1,Medium/ Medium
63,69,6016,75,3,High/ Low
72,70,6017,66,3,Medium/ Low
65,68,6018,70,3,Medium/ Medium
52,66,6019,58,3,High/ Medium
55,67,6020,69,3,High/ High
63,69,6021,77,3,Medium/ Medium
26,69,6022,63,3,Medium/ Medium
49,77,6023,80,3,Medium/ High
70,68,6024,65,3,Medium/ Medium
40,67,6025,64,3,Medium/ Medium
37,63,6026,73,3,Medium/ High
32,68,6027,68,3,High/ Medium
42,66,6028,91,3,High/ Medium
43,69,6029,72,3,Medium/ Low
32,60,6030,67,2,Low/ Medium
9,9,6031,22,1,Medium/ Medium
65,69,6032,71,3,Medium/ Medium
66,67,6033,59,3,Medium/ Medium
72,61,6034,64,2,Medium/ Medium
64,67,6035,71,3,High/ Low
54,63,6036,65,3,High/ Medium
53,53,6037,49,2,Medium/ Medium
14,19,6038,35,1,Medium/ Medium
57,68,6039,74,3,High/ Medium
11,14,6040,55,1,Medium/ Medium
54,72,6041,66,3,Medium/ Medium
25,66,6042,64,3,Medium/ Medium
52,65,6043,71,3,Medium/ Medium
64,73,6044,71,3,High/ Low
39,58,6045,65,2,Medium/ High
66,72,6046,57,3,High/ High
62,71,6047,70,3,Medium/ Medium
62,74,6048,76,3,Medium/ Low
34,72,6049,79,3,Medium/ Medium
40,66,6050,72,3,High/ Medium
68,65,6051,55,3,High/ Medium
64,73,6052,71,3,High/ Medium
57,57,6053,74,2,Medium/ Medium
66,68,6054,79,3,High/ Medium
60,66,6055,50,3,High/ Medium
61,67,6056,68,3,High/ Medium
4,14,6057,39,1,Medium/ Medium
64,67,6058,68,3,Medium/ Medium
51,76,6059,62,4,High/ Low
56,75,6060,66,4,High/ Medium
24,36,6061,62,2,Medium/ Medium
68,70,6062,71,3,Medium/ Medium
66,74,6063,83,3,Medium/ Medium
59,72,6064,69,3,High/ Medium
53,61,6065,61,2,High/ Medium
31,69,6066,83,3,Medium/ Medium
49,72,6067,61,3,Medium/ Medium
60,67,6068,51,3,High/ Low
30,34,6069,45,2,Medium/ High
16,15,6070,40,1,Medium/ Medium
66,61,6071,61,2,Low/ Medium
40,65,6072,71,3,Low/ High
45,37,6073,50,2,Medium/ Medium
36,57,6074,51,2,Medium/ High
65,65,6075,72,3,Medium/ Medium
51,72,6076,72,3,High/ Medium
55,62,6077,64,2,Medium/ Medium
58,69,6078,75,3,Medium/ Low
69,58,6079,71,2,Medium/ Medium
38,59,6080,91,2,Medium/ Medium
38,70,6081,77,3,High/ Medium
60,66,6082,76,3,High/ Medium
62,60,6083,30,2,Medium/ Low
54,74,6084,68,3,High/ Low
20,66,6085,70,2,High/ Medium
50,38,6086,54,2,Medium/ Medium
60,68,6087,46,3,Medium/ Low
66,67,6088,57,3,Medium/ Medium
28,42,6089,35,2,Medium/ Medium
64,76,6090,68,3,High/ Low
62,74,6091,63,3,Medium/ Medium
67,69,6092,72,3,High/ Medium
70,62,6093,58,3,High/ Medium
58,79,6094,79,4,High/ Medium
39,60,6095,64,2,Medium/ Medium
38,60,6096,68,2,Medium/ Medium
40,68,6097,56,2,High/ Medium
35,75,6098,62,3,Medium/ Medium
71,71,6099,77,3,Medium/ High
27,39,6100,56,2,Medium/ Medium
59,74,6101,69,3,High/ Medium
56,70,6102,84,3,Medium/ Low
51,69,6103,70,3,High/ Low
28,58,6104,53,2,Medium/ Low
57,62,6105,79,3,Medium/ High
37,64,6106,67,3,Medium/ Medium
21,50,6107,54,2,Low/ High
64,69,6108,85,3,High/ Medium
52,53,6109,64,2,Medium/ Medium
66,47,6110,47,2,High/ Medium
74,66,6111,65,2,High/ Medium
72,64,6112,73,3,High/ Low
67,68,6113,71,3,Medium/ Low
17,15,6114,45,1,Medium/ Medium
68,69,6115,93,3,Medium/ Medium
67,59,6116,52,2,Medium/ Medium
41,68,6117,72,3,High/ Medium
30,38,6118,50,2,Medium/ Medium
33,66,6119,63,3,Medium/ Medium
63,72,6120,68,3,High/ Medium
43,69,6121,79,3,Medium/ Medium
55,77,6122,76,3,High/ Medium
53,66,6123,57,3,Low/ Medium
70,75,6124,87,3,High/ Medium
48,60,6125,69,2,Medium/ High
63,73,6126,76,3,High/ Medium
58,72,6127,51,3,High/ Medium
56,68,6128,79,3,High/ Medium
58,73,6129,77,3,Medium/ Medium
26,49,6130,71,2,Medium/ Medium
56,57,6131,68,2,High/ Low
13,17,6132,37,1,Medium/ Medium
68,70,6133,67,3,High/ High
48,65,6134,79,2,High/ High
28,41,6135,43,2,Medium/ Medium
60,67,6136,66,3,High/ High
53,65,6137,63,3,Medium/ High
70,72,6138,73,3,High/ Medium
52,70,6139,69,3,High/ Medium
48,64,6140,81,2,High/ High
59,57,6141,55,2,High/ Medium
70,61,6142,51,2,High/ Medium
52,69,6143,84,3,High/ Low
36,56,6144,68,2,Medium/ Medium
60,73,6145,82,3,Medium/ Low
61,65,6146,67,3,Medium/ Medium
43,49,6147,50,2,Medium/ Medium
70,64,6148,62,3,High/ Medium
50,59,6149,80,2,Medium/ Medium
51,71,6150,68,3,High/ Medium
59,71,6151,69,3,High/ Low
46,73,6152,89,3,Medium/ Medium
60,63,6153,67,3,High/ Low
36,51,6154,50,2,Medium/ Medium
63,73,6155,49,3,Medium/ Medium
59,70,6156,66,3,Medium/ Medium
44,56,6157,46,2,Medium/ High
69,64,6158,59,3,High/ Low
57,75,6159,73,3,Medium/ Low
53,65,6160,69,3,Low/ Medium
55,69,6161,72,3,High/ Medium
64,62,6162,32,2,Medium/ Medium
60,72,6163,71,3,Medium/ Medium
30,45,6164,60,2,Medium/ Medium
59,68,6165,67,3,High/ High
69,58,6166,36,2,Medium/ Medium
27,51,6167,65,2,Medium/ Medium
70,68,6168,75,3,Medium/ Low
62,71,6169,79,3,Medium/ Medium
71,67,6170,55,2,High/ Medium
68,68,6171,58,3,Medium/ Medium
73,71,6172,63,3,Medium/ Low
24,53,6173,36,2,Medium/ Medium
65,68,6174,78,3,Medium/ Low
23,49,6175,70,2,Medium/ Medium
53,73,6176,73,3,High/ Medium
8,11,6177,35,1,Medium/ Medium
48,69,6178,44,3,Medium/ Medium
51,70,6179,70,3,Medium/ Medium
65,66,6180,63,3,Medium/ Medium
18,14,6181,54,1,Medium/ Medium
45,69,6182,75,3,High/ Medium
38,70,6183,63,3,Medium/ Medium
51,73,6184,85,3,High/ Medium
57,71,6185,71,3,High/ Medium
40,50,6186,42,2,Medium/ High
38,59,6187,72,2,High/ Medium
56,71,6188,74,3,Medium/ Medium
52,71,6189,77,4,Medium/ Low
59,67,6190,87,3,Medium/ Medium
50,67,6191,75,3,Medium/ Medium
21,44,6192,52,2,Medium/ Medium
70,74,6193,78,4,High/ Low
21,48,6194,56,2,Medium/ Medium
55,67,6195,81,3,High/ Low
35,64,6196,63,3,High/ Medium
58,69,6197,87,3,High/ Medium
57,64,6198,58,3,Medium/ Medium
56,65,6199,59,3,Low/ High
71,65,6200,67,3,High/ High
16,38,6201,32,2,Medium/ Medium
38,53,6202,54,2,Medium/ High
43,70,6203,74,3,High/ High
46,70,6204,73,3,Medium/ Low
29,59,6205,62,2,High/ High
30,65,6206,42,3,Medium/ Medium
48,74,6207,79,3,High/ Medium
58,74,6208,90,3,Medium/ Medium
